course,section,sectioncapacity,dow,startingtime,duration,room,firstname,lastname
COMP2541,1,60,Wednesday,13:00,1:30,W231,Shoba,Ittyipe
COMP2541,401,20,Monday,16:00,1:00,B107,Shoba,Ittyipe
COMP2541,402,20,Tuesday,8:30,1:00,E203,Shoba,Ittyipe
COMP2541,403,20,Tuesday,9:30,1:00,E203,Shoba,Ittyipe
COMP2633,1,25,Wednesday,11:30,1:30,T134,Faith-Michael,Uzoka
COMP2633,1,25,Friday,11:30,1:30,T134,Faith-Michael,Uzoka
COMP2633,401,25,Wednesday,14:30,2:00,B162,Faith-Michael,Uzoka
COMP2659,1,30,Monday,14:30,1:00,T130,Paul,Pospisil
COMP2659,1,30,Tuesday,14:30,1:00,T130,Paul,Pospisil
COMP2659,1,30,Thursday,14:30,1:00,T130,Paul,Pospisil
COMP2659,401,30,Wednesday,8:30,1:00,E203,Paul,Pospisil
COMP2659,501,30,Friday,15:00,1:00,E203,Paul,Pospisil
COMP3012,401,35,Tuesday,17:00,1:00,E203,TBA002,COMP
COMP3012,1,35,Thursday,19:00,3:00,E203,TBA002,COMP
COMP3309,1,40,Wednesday,14:30,1:30,T137,TBA002,COMP
COMP3309,1,40,Friday,14:30,1:30,T137,TBA002,COMP
COMP3309,2,40,Monday,11:30,1:30,T239,Patrick,Perri
COMP3309,2,40,Wednesday,11:30,1:30,T239,Patrick,Perri
COMP3309,3,30,Monday,11:30,1:30,T230,Randy,Connolly
COMP3309,3,30,Wednesday,11:30,1:30,T230,Randy,Connolly
COMP3505,1,40,Tuesday,14:30,1:30,E203,Yasaman,Amannejad
COMP3505,1,40,Thursday,14:30,1:30,E203,Yasaman,Amannejad
COMP3505,501,20,Monday,10:00,1:00,B215,Yasaman,Amannejad
COMP3505,502,20,Monday,11:00,1:00,B215,Yasaman,Amannejad
COMP3512,1,40,Monday,13:00,1:30,T137,Randy,Connolly
COMP3512,1,40,Wednesday,13:00,1:30,T137,Randy,Connolly
COMP3512,402,20,Friday,12:30,1:00,B215,Randy,Connolly
COMP3512,401,20,Friday,11:30,1:00,B215,Randy,Connolly
COMP3532,501,20,Monday,12:00,1:00,B215,TBA005,COMP
COMP3532,1,40,Monday,9:00,3:00,B101,TBA005,COMP
COMP3532,502,20,Wednesday,11:30,1:00,B215,TBA005,COMP
COMP3533,1,48,Tuesday,10:00,1:30,X301,Mingwei,Gong
COMP3533,1,48,Thursday,10:00,1:30,X301,Mingwei,Gong
COMP3533,501,16,Thursday,13:00,1:00,B160,Mingwei,Gong
COMP3533,502,16,Friday,9:30,1:00,B215,Mingwei,Gong
COMP3533,503,16,Friday,10:30,1:00,B215,Mingwei,Gong
COMP3553,401,20,Friday,10:30,1:00,E203,Namrata,Khemka
COMP3553,1,40,Tuesday,11:30,1:30,T137,Namrata,Khemka
COMP3553,1,40,Thursday,11:30,1:30,T137,Namrata,Khemka
COMP3553,402,20,Friday,11:30,1:00,E203,Namrata,Khemka
COMP3614,1,20,Tuesday,8:30,1:30,E123,TBA004,COMP
COMP3614,1,20,Thursday,8:30,1:30,E123,TBA004,COMP
COMP3614,401,20,Monday,9:00,3:00,B101,TBA004,COMP
COMP3649,1,30,Tuesday,16:00,1:30,T130,Marc,Schroeder
COMP3649,1,30,Thursday,16:00,1:30,T130,Marc,Schroeder
COMP3649,401,30,Friday,8:30,2:00,E203,Marc,Schroeder
COMP3659,1,35,Monday,10:00,1:30,B231,Khosro,Salmani
COMP3659,1,35,Wednesday,10:00,1:30,B231,Khosro,Salmani
COMP3659,501,35,Monday,16:00,1:00,E203,Khosro,Salmani
COMP3659,501,35,Wednesday,16:00,1:00,E203,Khosro,Salmani
COMP4522,1,30,Monday,9:00,3:00,B101,TBA003,COMP
COMP4543,1,40,Monday,9:00,3:00,B101,TBA003,COMP
COMP4635,1,30,Monday,9:00,3:00,B101,Maryam,Elahi
COMP4635,401,30,Monday,9:00,3:00,B101,Maryam,Elahi
COMP5590,1,10,Monday,9:00,3:00,B101,TBA003,COMP
MATH1102,1,35,Tuesday,16:00,1:30,B231,Roberta,La Haye
MATH1102,1,35,Thursday,16:00,1:30,B231,Roberta,La Haye
MATH1103,1,35,Monday,14:30,1:30,B231,TBA001,MATH
MATH1103,1,35,Wednesday,14:30,1:30,B231,TBA001,MATH
MATH1200,1,48,Monday,10:00,1:30,T223,Carlos,Videla Rico
MATH1200,1,48,Wednesday,10:00,1:30,T223,Carlos,Videla Rico
MATH1200,1,48,Thursday,10:00,1:00,T223,Carlos,Videla Rico
MATH1200,401,24,Tuesday,10:00,1:00,E125,Carlos,Videla Rico
MATH1200,402,24,Tuesday,11:00,1:00,E125,Carlos,Videla Rico
MATH1200,2,48,Monday,11:30,1:30,X301,Mariya,Svishchuk
MATH1200,2,48,Wednesday,11:30,1:30,X301,Mariya,Svishchuk
MATH1200,2,48,Thursday,11:30,1:00,X301,Mariya,Svishchuk
MATH1200,403,24,Tuesday,11:30,1:00,E123,Mariya,Svishchuk
MATH1200,404,24,Tuesday,12:30,1:00,E123,Mariya,Svishchuk
MATH1200,3,48,Monday,13:00,1:30,O226,David,Killough
MATH1200,3,48,Wednesday,13:00,1:30,O226,David,Killough
MATH1200,3,48,Thursday,13:00,1:00,T223,David,Killough
MATH1200,405,24,Tuesday,13:00,1:00,E125,David,Killough
MATH1200,406,24,Tuesday,14:00,1:00,E125,David,Killough
MATH1200,4,48,Monday,8:30,1:30,EA1004,TBA001,MATH
MATH1200,4,48,Wednesday,8:30,1:30,EA1004,TBA001,MATH
MATH1200,4,48,Tuesday,8:30,1:00,EA1004,TBA001,MATH
MATH1200,407,24,Thursday,8:30,1:00,B220,TBA001,MATH
MATH1200,408,24,Thursday,9:30,1:00,B220,TBA001,MATH
MATH1200,1,45,Monday,13:00,1:30,Y314,Indrajit,Lagu
MATH1200,1,45,Wednesday,13:00,1:30,Y314,Indrajit,Lagu
MATH1200,401,45,Tuesday,13:00,1:00,X305,Indrajit,Lagu
MATH1200,2,45,Tuesday,10:00,1:30,X305,TBA001,MATH
MATH1200,2,45,Thursday,10:00,1:30,X305,TBA001,MATH
MATH1200,402,45,Wednesday,10:00,1:00,X305,Roberta,La Haye
MATH1200,403,45,Tuesday,12:00,1:00,X305,Carlos,Videla Rico
MATH1200,3,45,Monday,11:30,1:30,Y314,Carlos,Videla Rico
MATH1200,3,45,Wednesday,11:30,1:30,Y314,Carlos,Videla Rico
MATH1200,1,36,Tuesday,11:30,1:30,T241,TBA001,MATH
MATH1200,1,36,Thursday,11:30,1:30,T241,TBA001,MATH
MATH1200,2,36,Monday,11:30,1:30,B231,Indrajit,Lagu
MATH1200,2,36,Wednesday,11:30,1:30,B231,Indrajit,Lagu
MATH1200,1,46,Tuesday,14:30,1:30,T223,Indrajit,Lagu
MATH1200,1,46,Thursday,14:30,1:30,T223,Indrajit,Lagu
MATH1200,401,23,Friday,10:00,1:00,T234,Indrajit,Lagu
MATH1200,402,23,Thursday,13:30,1:00,T234,Indrajit,Lagu
MATH1200,403,23,Thursday,8:30,1:00,T234,David,Killough
MATH1200,404,23,Wednesday,16:00,1:00,T234,David,Killough
MATH1200,2,46,Monday,14:30,1:30,T223,David,Killough
MATH1200,2,46,Wednesday,14:30,1:30,T223,David,Killough
MATH2150,1,30,Tuesday,8:30,1:30,T130,Pamini,Thangarajah
MATH2150,1,30,Thursday,8:30,1:30,T130,Pamini,Thangarajah
MATH2200,1,40,Tuesday,10:00,1:30,T137,Pamini,Thangarajah
MATH2200,1,40,Thursday,10:00,1:30,T137,Pamini,Thangarajah
MATH2200,401,40,Monday,14:30,1:00,T137,Pamini,Thangarajah
MATH2200,2,40,Monday,16:00,1:30,T137,Ganesh,Bhandari
MATH2200,2,40,Wednesday,16:00,1:30,T137,Ganesh,Bhandari
MATH2200,402,40,Monday,11:30,1:00,T225,Ganesh,Bhandari
MATH2233,1,36,Monday,9:00,3:00,B101,Ganesh,Bhandari
MATH2233,401,36,Friday,10:30,2:00,EB1011,Ganesh,Bhandari
MATH2233,2,36,Monday,9:00,3:00,B101,Roberta,La Haye
MATH2233,402,36,Monday,9:00,3:00,B101,Roberta,La Haye
MATH2233,403,36,Thursday,16:30,2:00,EB1011,TBA001,MATH
MATH2233,3,36,Monday,9:00,3:00,B101,TBA001,MATH
MATH2234,1,40,Monday,10:30,2:00,B217,TBA001,MATH
MATH2234,1,40,Wednesday,10:30,2:00,B217,TBA001,MATH
MATH2234,501,40,Tuesday,10:30,1:00,E203,TBA001,MATH
MATH2234,2,40,Monday,12:30,2:00,T225,TBA001,MATH
MATH2234,2,40,Wednesday,12:30,2:00,T225,TBA001,MATH
MATH2234,502,40,Tuesday,12:30,1:00,E203,TBA001,MATH
MATH2311,1,20,Tuesday,14:30,1:30,B231,TBA001,MATH
MATH2311,1,20,Thursday,14:30,1:30,B231,TBA001,MATH
MATH2333,1,40,Monday,9:00,3:00,B101,TBA001,MATH
MATH2333,401,36,Friday,9:00,1:00,EB1011,TBA001,MATH
MATH2444,1,20,Monday,13:00,1:30,T230,Ashok,Krishnamurthy
MATH2444,1,20,Wednesday,13:00,1:30,T230,Ashok,Krishnamurthy
MATH2444,401,20,Monday,14:30,1:00,T230,Ashok,Krishnamurthy
MATH2444,501,20,Tuesday,14:30,1:00,T234,Ashok,Krishnamurthy
MATH3200,1,35,Monday,10:00,1:30,E125,Mariya,Svishchuk
MATH3200,1,35,Wednesday,10:00,1:30,E125,Mariya,Svishchuk
MATH3200,401,35,Tuesday,8:30,1:00,B202,Mariya,Svishchuk
