course,section,sectioncapacity,dow,startingtime,duration,room,firstname,lastname
MATH1200,410,24,Tuesday,11:00,1:00,EB1102,Mariya,Svishchuk
MATH1200,411,24,Friday,14:00,1:00,B231,Carlos,Videla Rico
MATH1200,412,24,Friday,15:00,1:00,B231,Carlos,Videla Rico
MATH1200,413,24,Friday,11:00,1:00,B220,Andria,Dawson
MATH1200,414,24,Friday,10:00,1:00,B220,Andria,Dawson
MATH1203,1,45,Monday,16:00,1:30,B219,Carlos,Videla Rico
MATH1203,1,45,Wednesday,16:00,1:30,B219,Carlos,Videla Rico
MATH1203,2,45,Tuesday,8:30,1:30,B219,Ganesh,Bhandari
MATH1203,2,45,Thursday,8:30,1:30,B219,Ganesh,Bhandari
MATH1203,401,45,Tuesday,16:00,1:00,B217,Carlos,Videla Rico
MATH1203,402,45,Thursday,13:00,1:00,B219,Ganesh,Bhandari
MATH1205,1,36,Tuesday,10:00,1:30,onl71,Peter,Zizler
MATH1205,1,36,Thursday,10:00,1:30,onl72,Peter,Zizler
MATH1271,1,50,Tuesday,11:30,1:30,B219,Eric,Roettger
MATH1271,1,50,Thursday,11:30,1:30,B219,Eric,Roettger
MATH1271,401,25,Thursday,13:00,1:00,T230,Eric,Roettger
MATH1271,402,25,Monday,14:30,1:00,T230,Eric,Roettger
MATH1505,1,46,Monday,11:30,1:30,EA1022,Indy,Lagu
MATH1505,1,46,Wednesday,11:30,1:30,EA1022,Indy,Lagu
MATH1505,401,23,Tuesday,14:00,1:00,EA1070,Indy,Lagu
MATH1505,402,23,Tuesday,15:00,1:00,EA1070,Indy,Lagu
MATH2200,1,40,Monday,8:30,1:30,onl73,Pamini,Thangarajah
MATH2200,1,40,Wednesday,8:30,1:30,onl74,Pamini,Thangarajah
MATH2200,401,40,Thursday,12:00,1:00,onl75,Pamini,Thangarajah
MATH2233,1,36,Wednesday,13:00,1:30,T231,Shawn,Liu
MATH2233,1,36,Friday,13:00,1:30,T231,Shawn,Liu
MATH2233,401,36,Thursday,12:30,2:00,E147,Shawn,Liu
MATH2235,1,30,Monday,11:30,1:30,EA1070,Ashok,Krishnamurthy
MATH2235,1,30,Wednesday,11:30,1:30,EA1070,Ashok,Krishnamurthy
MATH2235,401,30,Tuesday,11:00,1:00,E206,Ashok,Krishnamurthy
MATH2235,501,30,Friday,12:00,1:00,E147,Ashok,Krishnamurthy
MATH2333,1,40,Tuesday,14:30,1:30,B217,Shawn,Liu
MATH2333,1,40,Thursday,14:30,1:30,B217,Shawn,Liu
MATH2333,2,40,Monday,10:00,1:30,EC1160,Ganesh,Bhandari
MATH2333,2,40,Wednesday,10:00,1:30,EC1160,Ganesh,Bhandari
MATH2333,3,40,Monday,10:00,1:30,T225,Eric,Roettger
MATH2333,3,40,Wednesday,10:00,1:30,T225,Eric,Roettger
MATH2333,401,40,Friday,11:00,1:00,E147,Shawn,Liu
MATH2333,402,40,Tuesday,11:00,1:00,E147,Ganesh,Bhandari
MATH2333,403,40,Tuesday,13:00,1:00,E147,Eric,Roettger
MATH3101,1,20,Tuesday,10:00,1:30,E123,Indy,Lagu
MATH3101,1,20,Thursday,10:00,1:30,E123,Indy,Lagu
MATH3101,401,20,Friday,16:30,2:00,B107,Indy,Lagu
MATH3201,1,25,Tuesday,8:30,3:00,T130,Roberta,La Haye
MATH4201,1,15,Monday,11:30,3:00,onl76,Peter,Zizler
GNED1101,15,40,Monday,8:30,1:30,T241,Laura ,Marik
GNED1101,15,40,Wednesday,8:30,1:30,T241,Laura ,Marik
GNED1101,16,40,Monday,16:00,1:30,I119,Laura ,Marik
GNED1101,16,40,Wednesday,16:00,1:30,I119,Laura ,Marik
GNED1103,7,40,Tuesday,16:00,1:30,Y216,Laura ,Marik
GNED1103,7,40,Thursday,16:00,1:30,Y216,Laura ,Marik
MGMT2262,5,40,Monday,11:30,1:30,EB2029,Laura ,Mark
MGMT2262,5,40,Wednesday,11:30,1:30,EB2029,Laura ,Mark
